DateHeure,H13D,HMAXD,TH13D,THMAXD
2023-04-04 05:00:00,1.08,1.78,10.4,10.2
2023-04-04 05:30:00,0.99,1.68,9.6,12.1
2023-04-04 06:00:00,0.98,1.84,9.8,11.5
2023-04-04 06:30:00,1.16,2.03,11.1,9.5
2023-04-04 07:00:00,1.09,1.74,10.8,9.1
2023-04-04 07:30:00,1.13,1.59,11.7,10.9
2023-04-04 08:00:00,1.12,1.81,11.6,11.3
2023-04-04 08:30:00,1.24,2.29,12.1,9.9
2023-04-04 09:00:00,1.32,2.11,12.3,12.7
2023-04-04 09:30:00,1.38,2.18,12.8,11.8
2023-04-04 10:00:00,1.45,2.39,12.4,13.2
2023-04-04 10:30:00,1.61,2.28,12.8,10.6
2023-04-04 11:00:00,1.76,2.42,12.8,11.8
2023-04-04 11:30:00,1.96,3.1,12.9,11.9
2023-04-04 12:00:00,1.77,3.28,12.5,13.7
2023-04-04 12:30:00,1.86,2.97,12.0,11.8
2023-04-04 13:00:00,1.83,3.24,11.8,11.9
2023-04-04 13:30:00,2.21,3.52,12.6,12.0
2023-04-04 14:00:00,2.21,3.88,11.9,11.6
2023-04-04 14:30:00,2.15,3.32,11.7,12.1
2023-04-04 15:00:00,2.44,3.98,12.0,11.6
2023-04-04 15:30:00,2.34,3.59,12.1,10.6
2023-04-04 16:00:00,2.81,4.42,12.3,11.9
2023-04-04 16:30:00,2.41,3.83,12.0,12.3
2023-04-04 17:00:00,2.47,3.78,12.6,10.6
2023-04-04 17:30:00,2.2,3.93,12.5,12.0
2023-04-04 18:00:00,2.39,4.07,12.5,11.8
2023-04-04 18:30:00,2.4,3.73,12.4,10.6
2023-04-04 19:00:00,2.29,3.79,12.1,13.6
2023-04-04 19:30:00,2.36,4.19,12.7,12.7
2023-04-04 20:00:00,2.34,3.62,12.4,12.9
2023-04-04 20:30:00,2.54,4.05,12.5,12.2
2023-04-04 21:00:00,2.31,3.67,12.2,12.1
2023-04-04 21:30:00,2.26,4.64,12.6,12.5
2023-04-04 22:00:00,2.15,3.21,12.4,11.6
2023-04-04 22:30:00,2.02,3.09,12.4,11.4
2023-04-04 23:00:00,2.14,3.29,12.5,12.4
2023-04-04 23:30:00,2.25,3.23,12.6,12.1
2023-04-05 00:00:00,2.01,3.15,12.1,12.0
2023-04-05 00:30:00,2.2,3.49,11.9,11.5
2023-04-05 01:00:00,2.5,3.88,11.8,11.7
2023-04-05 01:30:00,2.32,4.27,11.4,11.5
2023-04-05 02:00:00,2.36,3.69,11.3,12.3
2023-04-05 02:30:00,2.39,3.63,11.3,12.0
2023-04-05 03:00:00,2.46,3.98,11.5,11.2
2023-04-05 03:30:00,2.33,3.5,11.0,10.5
2023-04-05 04:00:00,2.09,3.64,10.9,11.6
2023-04-05 04:30:00,2.25,4.45,11.0,10.4
2023-04-05 05:00:00,2.22,3.7,10.8,9.9
2023-04-05 05:30:00,2.15,3.28,11.0,12.2
2023-04-05 06:00:00,1.98,3.21,10.8,10.0
2023-04-05 06:30:00,1.96,2.96,10.6,9.3
2023-04-05 07:00:00,1.98,3.32,10.8,10.1
2023-04-05 07:30:00,1.89,2.66,11.3,12.0
2023-04-05 08:00:00,1.72,2.74,10.9,12.0
2023-04-05 08:30:00,1.72,2.85,11.0,11.4
2023-04-05 09:00:00,1.67,3.24,11.2,10.7
2023-04-05 09:30:00,1.67,2.56,11.5,11.1
2023-04-05 10:00:00,1.54,2.41,11.2,11.0
2023-04-05 10:30:00,1.57,2.19,11.2,9.4
2023-04-05 11:00:00,1.73,2.8,11.3,11.2
2023-04-05 11:30:00,1.58,2.96,11.1,11.2
2023-04-05 12:00:00,1.62,3.07,10.9,11.9
2023-04-05 12:30:00,1.79,3.57,10.9,11.0
2023-04-05 13:00:00,1.98,3.17,10.8,10.6
2023-04-05 13:30:00,2.09,2.99,10.7,9.7
2023-04-05 14:00:00,1.82,2.76,10.4,11.4
2023-04-05 14:30:00,1.82,3.04,10.5,10.3
2023-04-05 15:00:00,2.02,4.1,10.5,10.0
2023-04-05 15:30:00,1.96,3.28,10.1,9.8
2023-04-05 16:00:00,1.91,4.05,9.9,10.4
2023-04-05 16:30:00,2.05,3.52,10.2,9.0
2023-04-05 17:00:00,1.95,2.92,9.9,9.8
2023-04-05 17:30:00,2.0,3.22,10.4,10.5
2023-04-05 18:00:00,1.73,2.84,10.2,9.6
2023-04-05 18:30:00,1.99,3.43,10.0,8.3
2023-04-05 19:00:00,1.89,3.05,9.9,10.8
2023-04-05 19:30:00,1.84,3.03,10.4,11.5
2023-04-05 20:00:00,1.74,3.54,10.6,10.8
2023-04-05 20:30:00,1.82,2.84,10.5,9.9
2023-04-05 21:00:00,1.76,3.43,10.7,12.6
2023-04-05 21:30:00,1.67,3.22,10.1,10.4
2023-04-05 22:00:00,1.75,2.8,10.2,9.5
2023-04-05 22:30:00,1.59,2.67,10.1,10.8
2023-04-05 23:00:00,1.6,3.1,9.6,11.0
2023-04-05 23:30:00,1.62,3.3,8.9,11.1
2023-04-06 00:00:00,1.62,2.62,9.6,10.1
2023-04-06 00:30:00,1.87,3.3,10.3,11.4
2023-04-06 01:00:00,1.86,3.37,9.4,10.4
2023-04-06 01:30:00,1.86,3.28,9.7,11.6
2023-04-06 02:00:00,1.87,3.44,9.1,9.2
2023-04-06 02:30:00,1.95,3.98,9.4,10.5
2023-04-06 03:00:00,1.97,2.94,9.6,10.8
2023-04-06 03:30:00,2.06,4.5,9.9,10.1
2023-04-06 04:00:00,2.16,4.24,9.8,10.3
2023-04-06 04:30:00,2.04,3.41,9.8,10.9
2023-04-06 05:00:00,1.97,4.01,9.5,10.9
2023-04-06 05:30:00,1.93,3.55,9.7,11.6
2023-04-06 06:00:00,2.02,3.44,9.7,9.4
2023-04-06 06:30:00,1.84,2.98,9.7,12.3
2023-04-06 07:00:00,1.97,3.05,10.2,11.1
2023-04-06 07:30:00,1.7,2.72,9.8,9.6
2023-04-06 08:00:00,1.65,2.97,10.1,11.7
2023-04-06 08:30:00,1.56,3.16,10.2,10.1
2023-04-06 09:00:00,1.66,2.71,11.1,11.4
2023-04-06 09:30:00,1.43,2.68,10.6,11.7
2023-04-06 10:00:00,1.4,2.6,10.4,10.6
2023-04-06 10:30:00,1.45,2.28,10.7,11.9
2023-04-06 11:00:00,1.38,2.39,10.6,10.6
2023-04-06 11:30:00,1.45,2.44,11.0,11.4
2023-04-06 12:00:00,1.46,2.36,10.9,9.7
2023-04-06 12:30:00,1.67,2.74,11.2,13.0
2023-04-06 13:00:00,1.75,3.08,11.1,10.3
2023-04-06 13:30:00,1.6,2.71,10.4,9.4
2023-04-06 14:00:00,1.95,2.92,10.7,11.4
2023-04-06 14:30:00,1.83,3.05,11.0,11.1
2023-04-06 15:00:00,1.84,2.93,11.0,10.7
2023-04-06 15:30:00,1.91,2.93,10.3,9.8
2023-04-06 16:00:00,2.03,4.33,10.7,11.1
2023-04-06 16:30:00,1.99,3.56,10.6,12.7
2023-04-06 17:00:00,1.97,2.91,10.3,9.9
2023-04-06 17:30:00,1.9,3.75,9.9,10.7
2023-04-06 18:00:00,1.93,3.15,10.3,10.0
2023-04-06 18:30:00,1.85,3.26,9.5,10.6
2023-04-06 19:00:00,1.79,3.05,10.0,9.6
2023-04-06 19:30:00,1.66,2.65,9.9,9.0
2023-04-06 20:00:00,1.71,3.17,10.1,11.9
2023-04-06 20:30:00,1.53,2.46,10.3,9.7
2023-04-06 21:00:00,1.54,2.43,10.6,12.9
2023-04-06 21:30:00,1.52,2.51,11.0,11.8
2023-04-06 22:00:00,1.41,2.23,11.2,10.8
2023-04-06 22:30:00,1.34,1.94,11.1,10.2
2023-04-06 23:00:00,1.29,1.98,11.0,10.9
2023-04-06 23:30:00,1.4,2.29,11.3,11.1
2023-04-07 00:00:00,1.31,2.17,10.8,10.3
2023-04-07 00:30:00,1.51,2.71,11.5,11.7
2023-04-07 01:00:00,1.53,2.27,11.2,9.6
2023-04-07 01:30:00,1.88,2.89,11.5,11.7
2023-04-07 02:00:00,1.69,2.65,11.0,10.0
2023-04-07 02:30:00,1.82,3.1,11.0,10.4
2023-04-07 03:00:00,1.66,2.71,10.3,9.6
2023-04-07 03:30:00,1.81,2.62,10.1,11.6
2023-04-07 04:00:00,1.96,2.93,10.7,11.0
2023-04-07 04:30:00,1.84,2.67,10.0,10.7
2023-04-07 05:00:00,1.81,2.95,9.8,8.9
2023-04-07 05:30:00,1.96,4.01,9.9,8.3
2023-04-07 06:00:00,1.84,3.39,9.7,9.5
2023-04-07 06:30:00,1.87,2.95,10.0,8.9
2023-04-07 07:00:00,1.9,3.04,9.4,9.3
2023-04-07 07:30:00,1.76,2.98,9.9,10.1
2023-04-07 08:00:00,1.63,3.02,10.1,9.0
2023-04-07 08:30:00,1.57,2.74,11.0,11.2
2023-04-07 09:00:00,1.69,3.23,10.2,10.3
2023-04-07 09:30:00,1.51,2.49,10.4,10.0
2023-04-07 10:00:00,1.4,2.49,10.2,9.4
2023-04-07 10:30:00,1.31,2.33,10.9,9.5
2023-04-07 11:00:00,1.28,1.95,10.7,10.7
2023-04-07 11:30:00,1.24,2.03,10.3,11.0
2023-04-07 12:00:00,1.22,1.9,10.4,11.0
2023-04-07 12:30:00,1.44,2.56,11.4,12.8
2023-04-07 13:00:00,1.28,2.12,10.9,9.8
2023-04-07 13:30:00,1.45,2.56,10.6,11.3
2023-04-07 14:00:00,1.69,2.79,11.0,11.3
2023-04-07 14:30:00,1.7,2.76,10.6,11.1
2023-04-07 15:00:00,1.6,2.74,10.8,12.3
2023-04-07 15:30:00,1.66,2.51,10.6,10.8
2023-04-07 16:00:00,1.66,2.64,10.3,9.9
2023-04-07 16:30:00,1.73,2.57,10.8,9.8
2023-04-07 17:00:00,1.77,2.82,10.7,10.9
2023-04-07 17:30:00,1.67,2.75,10.8,9.0
2023-04-07 18:00:00,1.67,2.47,10.3,10.9
2023-04-07 18:30:00,1.51,2.8,10.3,9.0
2023-04-07 19:00:00,1.6,2.73,10.5,10.9
2023-04-07 19:30:00,1.64,2.93,10.8,12.0
2023-04-07 20:00:00,1.46,2.24,10.3,10.2
2023-04-07 20:30:00,1.28,2.33,10.9,10.8
2023-04-07 21:00:00,1.24,2.01,11.0,10.1
2023-04-07 21:30:00,1.21,1.97,11.2,9.9
2023-04-07 22:00:00,1.15,2.17,11.3,11.1
2023-04-07 22:30:00,1.03,1.53,11.0,10.1
2023-04-07 23:00:00,0.95,1.48,11.3,11.2
2023-04-07 23:30:00,0.96,1.89,10.9,13.0
2023-04-08 00:00:00,0.92,1.69,11.0,10.5
2023-04-08 00:30:00,0.85,1.7,10.7,9.9
2023-04-08 01:00:00,0.92,1.5,10.2,10.0
2023-04-08 01:30:00,1.07,1.58,11.0,12.5
2023-04-08 02:00:00,1.3,2.06,11.3,11.0
2023-04-08 02:30:00,1.17,1.88,10.7,11.4
2023-04-08 03:00:00,1.08,1.86,10.3,10.5
2023-04-08 03:30:00,1.25,1.96,10.4,10.2
2023-04-08 04:00:00,1.07,1.7,9.5,10.9
2023-04-08 04:30:00,1.19,2.0,10.0,10.6
2023-04-08 05:00:00,1.34,2.11,10.6,10.5
2023-04-08 05:30:00,1.28,2.28,10.1,11.1
2023-04-08 06:00:00,1.28,2.11,9.6,10.7
2023-04-08 06:30:00,1.31,2.0,9.2,12.0
2023-04-08 07:00:00,1.26,2.05,9.2,10.1
2023-04-08 07:30:00,1.28,2.72,9.5,11.1
2023-04-08 08:00:00,1.24,2.25,9.0,10.8
2023-04-08 08:30:00,1.11,2.19,8.5,11.2
2023-04-08 09:00:00,1.38,2.81,9.9,9.9
2023-04-08 09:30:00,1.36,2.53,10.3,12.4
2023-04-08 10:00:00,1.31,2.24,11.2,11.0
2023-04-08 10:30:00,1.12,1.97,10.5,12.5
2023-04-08 11:00:00,1.06,1.66,10.6,10.6
2023-04-08 11:30:00,1.12,1.9,10.2,11.7
2023-04-08 12:00:00,1.03,1.96,7.5,10.0
2023-04-08 12:30:00,1.07,1.71,8.0,10.2
2023-04-08 13:00:00,1.21,2.55,8.6,10.2
2023-04-08 13:30:00,1.26,2.18,8.6,9.7
2023-04-08 14:00:00,1.75,2.75,11.0,11.4
2023-04-08 14:30:00,1.49,2.99,10.1,11.8
2023-04-08 15:00:00,1.59,3.33,10.8,11.0
2023-04-08 15:30:00,1.56,2.95,10.6,10.9
2023-04-08 16:00:00,1.68,3.19,10.7,9.5
2023-04-08 16:30:00,1.68,2.82,10.9,10.6
2023-04-08 17:00:00,1.6,2.97,10.5,12.1
2023-04-08 17:30:00,1.87,2.98,11.1,10.4
2023-04-08 18:00:00,1.75,2.51,11.4,12.6
2023-04-08 18:30:00,1.75,2.84,10.7,11.1
2023-04-08 19:00:00,1.73,2.96,10.9,10.5
2023-04-08 19:30:00,1.62,2.53,11.3,11.0
2023-04-08 20:00:00,1.63,2.97,11.4,11.0
2023-04-08 20:30:00,1.58,2.38,11.4,10.8
2023-04-08 21:00:00,1.62,2.87,11.8,12.2
2023-04-08 21:30:00,1.49,2.81,11.5,11.6
2023-04-08 22:00:00,1.68,2.35,11.9,13.0
2023-04-08 22:30:00,1.53,2.75,11.7,12.5
2023-04-08 23:00:00,1.45,2.55,12.0,12.4
2023-04-08 23:30:00,1.26,2.2,11.5,10.7
2023-04-09 00:00:00,1.32,2.82,11.6,12.7
2023-04-09 00:30:00,1.31,2.45,12.3,12.3
2023-04-09 01:00:00,1.47,2.53,12.2,11.9
2023-04-09 01:30:00,1.51,2.51,12.0,11.9
2023-04-09 02:00:00,1.83,2.79,12.2,13.3
2023-04-09 02:30:00,1.72,3.01,11.9,11.8
2023-04-09 03:00:00,2.03,2.93,12.2,12.0
2023-04-09 03:30:00,1.98,2.97,11.9,11.4
2023-04-09 04:00:00,1.98,3.21,11.9,12.5
2023-04-09 04:30:00,2.09,3.06,11.9,12.6
2023-04-09 05:00:00,2.13,3.03,11.7,10.7
2023-04-09 05:30:00,1.93,3.41,11.7,11.6
2023-04-09 06:00:00,2.1,3.14,11.5,9.8
2023-04-09 06:30:00,2.1,3.41,11.4,11.5
2023-04-09 07:00:00,2.07,3.73,11.0,11.0
2023-04-09 07:30:00,2.01,3.56,11.1,11.8
2023-04-09 08:00:00,1.88,3.12,10.6,11.1
2023-04-09 08:30:00,2.12,3.26,10.8,11.1
2023-04-09 09:00:00,1.77,2.91,10.8,10.6
2023-04-09 09:30:00,1.76,2.66,10.2,11.5
2023-04-09 10:00:00,1.69,2.69,10.4,12.0
2023-04-09 10:30:00,1.76,2.72,10.5,9.0
2023-04-09 11:00:00,1.6,2.92,9.8,11.4
2023-04-09 11:30:00,1.61,3.21,9.0,11.3
2023-04-09 12:00:00,1.6,2.95,8.7,11.7
2023-04-09 12:30:00,1.46,2.68,8.6,12.5
2023-04-09 13:00:00,1.5,2.96,8.4,10.3
2023-04-09 13:30:00,1.61,2.38,10.3,12.5
2023-04-09 14:00:00,1.68,2.71,10.7,12.7
2023-04-09 14:30:00,1.82,3.46,10.5,11.9
2023-04-09 15:00:00,1.62,2.95,10.4,10.4
2023-04-09 15:30:00,1.98,3.12,11.6,11.8
2023-04-09 16:00:00,1.72,2.92,10.7,11.0
2023-04-09 16:30:00,1.79,2.95,10.9,11.3
2023-04-09 17:00:00,1.68,3.62,10.4,10.7
2023-04-09 17:30:00,1.78,3.55,10.7,11.7
2023-04-09 18:00:00,1.93,2.92,11.1,9.9
2023-04-09 18:30:00,1.74,3.86,10.6,10.9
2023-04-09 19:00:00,1.86,2.78,10.7,12.0
2023-04-09 19:30:00,1.85,3.53,10.8,10.4
2023-04-09 20:00:00,1.59,2.59,10.5,11.6
2023-04-09 20:30:00,1.5,2.52,9.8,9.2
2023-04-09 21:00:00,1.66,2.51,10.6,10.7
2023-04-09 21:30:00,1.6,2.46,10.4,11.1
2023-04-09 22:00:00,1.41,2.39,10.1,10.7
2023-04-09 22:30:00,1.43,2.3,10.3,9.7
2023-04-09 23:00:00,1.38,2.27,9.7,10.1
2023-04-09 23:30:00,1.47,2.2,10.2,9.7
2023-04-10 00:00:00,1.26,2.02,8.8,9.9
2023-04-10 00:30:00,1.2,1.89,7.9,9.3
2023-04-10 01:00:00,1.24,2.28,7.7,10.6
2023-04-10 01:30:00,1.38,2.54,8.4,10.1
2023-04-10 02:00:00,1.3,2.24,7.5,10.5
2023-04-10 02:30:00,1.47,2.65,8.2,10.7
2023-04-10 03:00:00,1.67,3.16,8.3,10.6
2023-04-10 03:30:00,1.51,2.84,7.4,11.2
2023-04-10 04:00:00,1.68,2.78,7.6,8.6
2023-04-10 04:30:00,1.74,2.84,7.7,10.8
2023-04-10 05:00:00,1.85,2.98,8.3,9.1
2023-04-10 05:30:00,2.18,4.38,9.3,11.3
2023-04-10 06:00:00,2.65,4.01,10.3,11.5
2023-04-10 06:30:00,2.61,4.54,9.5,9.6
2023-04-10 07:00:00,2.5,3.75,8.9,11.4
2023-04-10 07:30:00,2.57,4.22,9.7,11.1
2023-04-10 08:00:00,2.5,3.86,9.2,10.6
2023-04-10 08:30:00,2.59,4.75,9.2,9.9
2023-04-10 09:00:00,2.59,4.94,9.2,9.0
2023-04-10 09:30:00,2.56,4.89,9.6,11.3
2023-04-10 10:00:00,2.56,3.97,9.7,9.2
2023-04-10 10:30:00,2.63,4.96,9.3,10.8
2023-04-10 11:00:00,2.55,4.15,9.9,10.5
2023-04-10 11:30:00,2.42,4.03,9.7,10.9
2023-04-10 12:00:00,2.36,3.61,9.9,11.1
2023-04-10 12:30:00,2.31,3.36,9.0,8.1
2023-04-10 13:00:00,2.32,4.03,9.5,8.8
2023-04-10 13:30:00,2.24,3.34,8.8,10.5
2023-04-10 14:00:00,2.22,3.74,9.0,7.0
2023-04-10 14:30:00,2.49,3.4,9.1,9.3
2023-04-10 15:00:00,2.67,4.18,9.4,8.5
2023-04-10 15:30:00,2.58,4.43,9.0,11.1
2023-04-10 16:00:00,2.48,5.28,8.5,7.6
2023-04-10 16:30:00,2.66,3.97,9.1,9.5
2023-04-10 17:00:00,2.7,4.58,8.9,10.1
2023-04-10 17:30:00,2.91,5.09,9.3,9.8
2023-04-10 18:00:00,2.81,5.36,9.3,9.6
2023-04-10 18:30:00,2.71,5.27,9.2,9.4
2023-04-10 19:00:00,2.93,4.88,8.6,9.3
2023-04-10 19:30:00,2.86,4.11,8.7,8.1
2023-04-10 20:00:00,2.73,4.34,8.5,9.4
2023-04-10 20:30:00,2.74,4.56,8.5,8.6
2023-04-10 21:00:00,2.74,4.36,8.5,7.4
2023-04-10 21:30:00,2.5,4.75,8.5,7.5
2023-04-10 22:00:00,2.58,4.81,8.7,8.3
2023-04-10 22:30:00,2.44,4.9,8.6,9.1
2023-04-10 23:00:00,2.41,4.88,8.9,9.9
2023-04-10 23:30:00,2.42,4.59,9.8,7.8
2023-04-11 00:00:00,2.45,3.2,9.4,9.4
2023-04-11 00:30:00,2.35,4.12,9.4,8.5
2023-04-11 01:00:00,2.11,3.45,8.7,11.0
2023-04-11 01:30:00,2.26,4.16,9.0,10.5
2023-04-11 02:00:00,2.46,4.0,9.8,9.5
2023-04-11 02:30:00,2.46,3.88,9.7,10.2
2023-04-11 03:00:00,2.58,3.77,10.0,10.6
2023-04-11 03:30:00,2.63,4.25,9.8,10.3
2023-04-11 04:00:00,2.72,4.75,9.8,8.9
2023-04-11 04:30:00,2.76,4.84,9.8,10.6
2023-04-11 05:00:00,2.72,4.44,9.8,8.0
2023-04-11 05:30:00,2.99,4.66,9.2,8.9
2023-04-11 06:00:00,2.92,5.47,9.5,9.8
2023-04-11 06:30:00,3.15,4.94,9.8,8.9
2023-04-11 07:00:00,2.99,4.34,9.6,8.9
2023-04-11 07:30:00,2.92,4.94,9.3,9.0
2023-04-11 08:00:00,2.96,5.28,9.4,8.7
2023-04-11 08:30:00,2.86,4.59,9.2,9.5
2023-04-11 09:00:00,2.37,3.38,8.7,9.0
2023-04-11 09:30:00,2.59,5.33,9.6,9.7
2023-04-11 10:00:00,2.57,4.26,9.3,11.5
2023-04-11 10:30:00,2.52,4.34,9.5,8.8
2023-04-11 11:00:00,2.44,4.77,9.3,9.6
2023-04-11 11:30:00,2.52,4.45,9.1,10.9
2023-04-11 12:00:00,2.75,4.87,9.5,11.0
2023-04-11 12:30:00,2.47,3.99,8.5,10.7
2023-04-11 13:00:00,2.54,3.65,8.3,5.9
2023-04-11 13:30:00,2.67,4.33,8.5,9.3
2023-04-11 14:00:00,2.93,4.89,8.4,9.3
2023-04-11 14:30:00,2.92,6.02,8.4,9.0
2023-04-11 15:00:00,3.04,5.09,8.2,8.5
2023-04-11 15:30:00,3.33,5.32,8.3,9.5
2023-04-11 16:00:00,3.45,7.19,8.2,8.9
2023-04-11 16:30:00,3.56,5.93,8.4,9.7
2023-04-11 17:00:00,3.67,5.58,8.6,7.8
2023-04-11 17:30:00,3.81,6.64,8.4,8.9
2023-04-11 18:00:00,3.69,5.31,8.6,10.5
2023-04-11 18:30:00,3.75,5.49,8.6,9.2
2023-04-11 19:00:00,3.78,6.36,9.1,8.5
2023-04-11 19:30:00,3.84,6.28,9.1,10.4
2023-04-11 20:00:00,3.72,6.69,9.0,8.8
2023-04-11 20:30:00,3.65,6.64,9.0,9.7
2023-04-11 21:00:00,3.73,6.05,9.2,9.0
2023-04-11 21:30:00,3.64,6.03,9.1,10.0
2023-04-11 22:00:00,3.59,5.34,9.7,9.1
2023-04-11 22:30:00,3.54,5.72,9.7,10.2
2023-04-11 23:00:00,3.74,6.49,9.8,8.9
2023-04-11 23:30:00,3.22,4.95,9.8,11.0
2023-04-12 00:00:00,3.54,5.68,10.0,11.6
2023-04-12 00:30:00,3.27,5.86,10.0,11.1
2023-04-12 01:00:00,3.06,5.27,10.2,10.2
2023-04-12 01:30:00,3.26,5.29,10.5,10.7
2023-04-12 02:00:00,2.9,4.56,10.0,8.8
2023-04-12 02:30:00,3.18,5.66,9.9,9.6
2023-04-12 03:00:00,3.34,5.12,9.7,11.4
2023-04-12 03:30:00,3.37,5.43,9.6,10.5
2023-04-12 04:00:00,3.72,5.55,9.8,10.7
2023-04-12 04:30:00,3.89,5.76,10.0,9.6
2023-04-12 05:00:00,4.0,7.23,9.9,9.4
2023-04-12 05:30:00,4.06,8.48,9.8,11.4
2023-04-12 06:00:00,3.92,6.2,9.5,10.3
2023-04-12 06:30:00,3.96,6.93,9.2,8.4
2023-04-12 07:00:00,3.99,6.81,9.8,10.2
2023-04-12 07:30:00,4.44,6.76,9.8,10.7
2023-04-12 08:00:00,4.38,6.62,10.0,10.3
2023-04-12 08:30:00,4.36,7.98,9.3,9.4
2023-04-12 09:00:00,4.23,6.92,9.6,11.3
2023-04-12 09:30:00,4.7,8.25,10.4,11.6
2023-04-12 10:00:00,4.9,9.11,10.0,9.3
2023-04-12 10:30:00,4.61,7.14,9.6,12.0
2023-04-12 11:00:00,4.88,7.84,10.3,9.3
2023-04-12 11:30:00,4.71,7.43,9.8,9.2
2023-04-12 12:00:00,5.05,7.45,9.8,10.8
2023-04-12 12:30:00,4.95,7.51,9.9,12.7
2023-04-12 13:00:00,4.89,7.38,10.3,10.7
2023-04-12 13:30:00,5.1,8.26,10.3,11.2
2023-04-12 14:00:00,4.99,8.63,10.5,9.1
2023-04-12 14:30:00,5.74,10.13,10.7,11.6
2023-04-12 15:00:00,5.49,10.47,11.0,12.0
2023-04-12 15:30:00,5.49,10.45,10.9,10.1
2023-04-12 16:00:00,5.95,8.91,12.0,10.9
2023-04-12 16:30:00,6.13,9.25,11.7,14.4
2023-04-12 17:00:00,6.35,9.93,12.2,13.8
2023-04-12 17:30:00,6.45,9.52,12.5,11.7
2023-04-12 18:00:00,6.59,10.68,12.4,13.0
2023-04-12 18:30:00,6.19,9.6,11.7,11.2
2023-04-12 19:00:00,6.35,10.14,12.7,11.9
2023-04-12 19:30:00,6.38,12.56,11.4,11.7
2023-04-12 20:00:00,6.29,10.92,12.3,11.7
2023-04-12 20:30:00,6.22,10.0,12.6,11.4
2023-04-12 21:00:00,5.89,8.44,12.4,12.6
2023-04-12 21:30:00,6.33,9.49,11.9,13.1
2023-04-12 22:00:00,5.52,7.35,11.7,11.5
2023-04-12 22:30:00,5.11,8.4,11.4,10.9
2023-04-12 23:00:00,5.05,8.6,11.3,11.4
2023-04-12 23:30:00,4.68,8.92,11.6,11.1
2023-04-13 00:00:00,4.74,7.77,11.4,9.6
2023-04-13 00:30:00,4.24,6.08,10.7,9.8
2023-04-13 01:00:00,3.96,6.51,10.9,12.2
2023-04-13 01:30:00,3.97,7.91,10.8,10.8
2023-04-13 02:00:00,3.55,6.69,11.0,11.9
2023-04-13 02:30:00,3.85,5.3,11.5,11.8
2023-04-13 03:00:00,3.46,5.74,10.4,12.5
2023-04-13 03:30:00,3.87,6.26,11.4,10.0
2023-04-13 04:00:00,3.62,5.36,11.0,13.1
2023-04-13 04:30:00,3.91,6.53,10.9,11.7
2023-04-13 05:00:00,3.64,5.57,10.8,11.4
2023-04-13 05:30:00,3.7,5.33,10.6,10.4
2023-04-13 06:00:00,3.83,6.19,10.1,10.1
2023-04-13 06:30:00,3.55,6.43,10.1,9.9
2023-04-13 07:00:00,3.54,6.42,10.1,12.1
2023-04-13 07:30:00,3.71,5.64,9.8,11.1
2023-04-13 08:00:00,3.63,6.46,10.3,9.7
2023-04-13 08:30:00,3.81,6.77,10.1,9.6
2023-04-13 09:00:00,3.53,6.4,10.1,9.1
2023-04-13 09:30:00,3.62,5.86,9.8,9.4
2023-04-13 10:00:00,3.48,6.65,9.6,11.0
2023-04-13 10:30:00,3.36,5.28,9.7,9.1
2023-04-13 11:00:00,3.43,5.97,9.5,9.0
2023-04-13 11:30:00,3.1,4.48,9.0,9.9
2023-04-13 12:00:00,3.08,4.7,9.5,11.0
2023-04-13 12:30:00,3.24,5.01,10.0,9.9
2023-04-13 13:00:00,3.02,5.24,9.5,7.9
2023-04-13 13:30:00,2.94,5.11,9.6,8.8
2023-04-13 14:00:00,2.81,4.53,9.3,10.2
2023-04-13 14:30:00,2.88,4.29,9.8,10.2
2023-04-13 15:00:00,2.73,4.6,9.1,8.6
2023-04-13 15:30:00,2.77,5.42,9.4,9.0
2023-04-13 16:00:00,2.78,4.62,9.4,10.9
2023-04-13 16:30:00,2.83,5.04,9.2,7.4
2023-04-13 17:00:00,2.67,4.01,8.8,9.2
2023-04-13 17:30:00,2.77,4.78,9.1,9.2
2023-04-13 18:00:00,2.75,4.44,9.4,8.5
2023-04-13 18:30:00,2.77,4.36,9.1,10.2
2023-04-13 19:00:00,2.74,5.27,9.5,9.7
2023-04-13 19:30:00,2.64,4.57,9.3,9.0
2023-04-13 20:00:00,2.81,4.76,9.6,10.6
2023-04-13 20:30:00,3.0,4.08,9.3,9.1
2023-04-13 21:00:00,2.87,4.25,9.5,8.5
2023-04-13 21:30:00,2.89,4.58,9.0,9.3
2023-04-13 22:00:00,2.81,4.34,9.2,10.2
2023-04-13 22:30:00,2.93,5.3,9.8,9.5
2023-04-13 23:00:00,2.91,4.55,9.7,8.1
2023-04-13 23:30:00,2.54,4.15,8.8,7.4
2023-04-14 00:00:00,2.66,4.78,8.8,10.6
2023-04-14 00:30:00,2.81,5.34,9.4,8.1
2023-04-14 01:00:00,2.62,4.78,8.6,7.8
2023-04-14 01:30:00,2.63,3.89,9.2,13.1
2023-04-14 02:00:00,2.6,4.42,8.7,11.0
2023-04-14 02:30:00,2.78,4.75,9.3,8.5
2023-04-14 03:00:00,2.81,5.08,9.4,10.5
2023-04-14 03:30:00,2.86,4.63,9.4,10.4
2023-04-14 04:00:00,2.95,4.55,9.7,10.9
2023-04-14 04:30:00,2.99,5.05,9.1,12.8
2023-04-14 05:00:00,3.03,5.33,9.4,8.3
